Date	OR	Odor	Concentration	NormalizedLuc
110609	1516	1293	100	0.16992
110909	1117	1308	100	0.10769
110909	1045	1308	100	0.053123
110909	1039	1308	100	0.049441
110909	1062	1308	100	0.068966
110909	1029	1308	100	0.058661
110909	1028	1308	100	0.07766
110909	1079	1308	100	0.14286
110909	1061	1308	100	0.083534
110909	1073	1311	100	1.0075
110909	1115	1311	100	0.13535
110909	1031	1311	100	0.10999
110909	1072	1311	100	0.048193
110909	1107	1311	100	0.13859
110909	1052	1311	100	0.073351
110909	1047	1311	100	0.065682
110909	1039	1311	100	0.082616
110909	1029	1309	100	0.04381
110909	1046	1309	100	0.044901
110909	1036	1309	100	0.060404
110909	1033	1309	100	0.064215
110909	1041	1309	100	0.056291
110909	1039	1309	100	0.077719
110909	1098	1309	100	0.20905
110909	1062	1309	100	0.070385
110909	1046	1310	100	0.056392
110909	1117	1310	100	0.10182
110909	1055	1310	100	0.054183
110909	1041	1310	100	0.060219
110909	1064	1310	100	0.045874
110909	1031	1310	100	0.052248
110909	1107	1310	100	0.05453
110909	1072	1310	100	0.052411
110909	1116	1310	100	0.07986
110909	1028	1310	100	0.061898
110909	1067	1313	100	1.3237
110909	1062	1313	100	0.091764
110909	1073	1307	100	0.66788
110909	1029	1307	100	0.045967
110909	1062	1312	100	0.089411
110909	1041	1312	100	0.061861
110909	1041	1303	100	0.050797
110909	1067	1303	100	1.0876
110909	1079	1303	100	0.11772
110909	1056	1304	100	0.05481
110909	1041	1304	100	0.061972
110909	1025	1305	100	0.067473
110909	1067	1306	100	1.4569
111209	1287	1309	100	2.2973
111209	1258	1309	100	0.098084
111209	1288	1309	100	0.48253
111209	1306	1309	100	0.23115
111209	1307	1309	100	0.089386
111209	1294	1309	100	0.73447
111209	1272	1309	100	0.11675
111209	1298	1309	100	0.15476
111209	1324	1303	100	0.1474
111209	1262	1303	100	0.17703
111209	1244	1303	100	0.084205
111209	1295	1303	100	0.062383
111209	1348	1303	100	0.12722
111209	1284	1304	100	0.067476
111209	1272	1304	100	0.073508
111209	1282	1304	100	0.19844
111209	1287	1310	100	0.10303
111209	1289	1310	100	0.085501
111209	1248	1310	100	0.082952
111209	1272	1310	100	0.16874
111209	1258	1310	100	0.054977
111209	1329	1310	100	0.089471
111209	1284	1310	100	0.067809
111209	1326	1310	100	0.093639
111209	1335	1310	100	0.072672
111209	1350	1310	100	0.088877
111209	1270	1310	100	0.13845
111209	1295	1310	100	0.064455
111209	1288	1310	100	0.11563
111209	1339	1310	100	0.094036
111209	1266	1310	100	0.053192
111209	1283	1310	100	0.08112
111209	1287	1311	100	0.19336
111209	1270	1311	100	0.10028
111209	1279	1311	100	0.19104
111209	1318	1311	100	0.10709
111209	1289	1311	100	0.10361
111209	1309	1311	100	0.086909
111209	1244	1311	100	0.07724
111209	1274	1311	100	0.088235
111209	1283	1311	100	0.11182
111209	1284	1311	100	0.10273
111209	1287	1306	100	0.21694
111209	1284	1306	100	0.26272
111209	1287	1313	100	0.15143
111209	1287	1312	100	0.087727
111209	1272	1307	100	0.65114
111609	1190	1308	100	0.13694
111609	1198	1308	100	0.19264
111609	1188	1308	100	0.15555
111609	1185	1308	100	0.14877
111609	1170	1308	100	0.1108
111609	1192	1308	100	0.13272
111609	1177	1308	100	0.1049
111609	1218	1308	100	0.12542
111609	1139	1310	100	0.20094
111609	1134	1310	100	0.13415
111609	1142	1310	100	0.14376
111609	1183	1310	100	0.20855
111609	1135	1310	100	0.16282
111609	1181	1310	100	0.21639
111609	1143	1310	100	0.10375
111609	1188	1310	100	0.1239
111609	1198	1311	100	0.23785
111609	1129	1311	100	3.0922
111609	1132	1311	100	0.18092
111609	1162	1311	100	0.21223
111609	1155	1311	100	0.13635
111609	1202	1311	100	0.16974
111609	1185	1311	100	0.14489
111609	1165	1311	100	0.20906
111609	1198	1309	100	0.31282
111609	1129	1309	100	3.6711
111609	1219	1309	100	0.23935
111609	1190	1309	100	0.19814
111609	1146	1309	100	0.2625
111609	1134	1309	100	0.19178
111609	1165	1309	100	0.30388
111609	1216	1309	100	0.20505
111609	1195	1308	100	0.16045
111609	1203	1308	100	0.15723
111609	1230	1308	100	0.19816
111609	1210	1308	100	0.20977
111609	1189	1308	100	0.29081
111609	1222	1308	100	0.12797
111609	1231	1308	100	0.19883
111609	1163	1308	100	0.17901
111609	1181	1307	100	0.20921
111609	1192	1307	100	0.29212
111609	1165	1310	100	0.21267
111609	1162	1310	100	0.19131
111609	1190	1310	100	0.22311
111609	1151	1310	100	0.24775
111609	1136	1310	100	0.16343
112309	1245	1308	100	0.18448
112309	1270	1308	100	0.2125
112309	1287	1308	100	0.18496
112309	1350	1308	100	0.35911
112309	1254	1308	100	0.16817
112309	1277	1308	100	0.18294
112309	1248	1308	100	0.17647
112309	1347	1308	100	0.21739
112309	1287	1310	100	0.4649
112309	1289	1310	100	0.15844
112309	1248	1310	100	0.19309
112309	1272	1310	100	0.25268
112309	1258	1310	100	0.14899
112309	1329	1310	100	0.19453
112309	1284	1310	100	0.14994
112309	1326	1310	100	0.24176
112309	1287	1311	100	0.4146
112309	1270	1311	100	0.16576
112309	1279	1311	100	0.34807
112309	1318	1311	100	0.21698
112309	1289	1311	100	0.20563
112309	1309	1311	100	0.17515
112309	1244	1311	100	0.16777
112309	1274	1311	100	0.27428
112309	1287	1309	100	0.30288
112309	1258	1309	100	0.22159
112309	1288	1309	100	0.36598
112309	1306	1309	100	0.27808
112309	1307	1309	100	0.15602
112309	1294	1309	100	0.18401
112309	1272	1309	100	0.13984
112309	1298	1309	100	0.16259
112309	1484	1309	100	0.16854
112309	1536	1309	100	3.2681
112309	1530	1309	100	0.49488
112309	1533	1309	100	1.7252
112309	1529	1309	100	0.45641
112309	1521	1309	100	0.28705
112309	1492	1309	100	0.21851
112309	1522	1309	100	0.19846
112309	1324	1303	100	0.29153
112309	1262	1303	100	0.26959
112309	1287	1306	100	0.82503
112309	1272	1307	100	0.19879
112309	1287	1312	100	0.3084
112309	1337	1312	100	0.2049
112309	1287	1313	100	0.44358
112509	1287	1326	100	0.74117
112509	1291	1326	100	0.13711
112509	1273	1326	100	0.044379
112509	1277	1326	100	0.042412
112509	1320	1326	100	0.042129
112509	1282	1326	100	0.13919
112509	1252	1326	100	0.046103
112509	1289	1326	100	0.039343
112509	1287	1330	100	0.10761
112509	1272	1330	100	0.030756
112509	1320	1330	100	0.042696
112509	1307	1330	100	0.027328
112509	1338	1330	100	0.040515
112509	1279	1330	100	0.06287
112509	1337	1330	100	0.041346
112509	1282	1330	100	0.13902
112509	1286	1331	100	0.096831
112509	1266	1331	100	0.028196
112509	1278	1331	100	0.036377
112509	1258	1331	100	0.031341
112509	1276	1331	100	0.040611
112509	1277	1331	100	0.027367
112509	1307	1331	100	0.04691
112509	1261	1331	100	0.039564
112509	1287	1332	100	0.12691
112509	1350	1332	100	0.064994
112509	1273	1332	100	0.041745
112509	1305	1332	100	0.04289
112509	1278	1332	100	0.039567
112509	1261	1332	100	0.040191
112509	1242	1332	100	0.04154
112509	1275	1332	100	0.054111
112509	1287	1327	100	0.23389
112509	1299	1327	100	0.082322
112509	1319	1327	100	0.097561
112509	1302	1327	100	0.047047
112509	1289	1331	100	0.060705
112509	1320	1331	100	0.051282
112509	1272	1331	100	0.041794
112509	1337	1331	100	0.07813
112509	1287	1333	100	0.058506
112509	1273	1333	100	0.053191
112509	1272	1333	100	0.0476
112509	1319	1333	100	0.067855
112509	1287	1335	100	0.25497
112509	1273	1335	100	0.059848
112509	1289	1335	100	0.063662
112509	1310	1335	100	0.081405
112509	1320	1325	100	0.052838
112509	1282	1325	100	0.13607
112509	1242	1325	100	0.047962
112509	1273	1325	100	0.066297
112509	1302	1325	100	0.047044
112509	1341	1325	100	0.095862
112509	1261	1325	100	0.049937
112509	1257	1325	100	0.059802
112509	1299	1329	100	0.058526
112509	1320	1329	100	0.050903
112509	1288	1329	100	0.071835
112509	1282	1334	100	0.19647
112509	1307	1334	100	0.07335
112509	1287	1328	100	0.08642
112509	1302	1328	100	0.068696
112709	1137	1325	100	0.10923
112709	1193	1325	100	0.20085
112709	1226	1325	100	0.16366
112709	1155	1325	100	0.15811
112709	1215	1325	100	0.13377
112709	1130	1325	100	0.15385
112709	1205	1325	100	0.88837
112709	1141	1325	100	0.12801
112709	1141	1329	100	0.093872
112709	1183	1329	100	0.14065
112709	1129	1329	100	0.97556
112709	1191	1329	100	0.08712
112709	1128	1329	100	0.10924
112709	1205	1329	100	0.66786
112709	1151	1329	100	0.097623
112709	1193	1329	100	0.08338
112709	1205	1331	100	0.59921
112709	1137	1331	100	0.083784
112709	1227	1331	100	0.061494
112709	1129	1331	100	0.79453
112709	1136	1331	100	0.082915
112709	1133	1331	100	0.080493
112709	1139	1331	100	0.049195
112709	1182	1331	100	0.12294
112709	1205	1335	100	0.73661
112709	1141	1335	100	0.069736
112709	1137	1335	100	0.084507
112709	1182	1335	100	0.10398
112709	1139	1335	100	0.077103
112709	1191	1335	100	0.077495
112709	1213	1335	100	0.089972
112709	1209	1335	100	0.10218
112709	1129	1326	100	0.043183
112709	1137	1326	100	0.69578
112709	1136	1326	100	0.063356
112709	1170	1326	100	0.3277
112709	1193	1326	100	0.058995
112709	1139	1326	100	0.021372
112709	1166	1326	100	0.051893
112709	1205	1326	100	0.064301
112709	1136	1328	100	0.13254
112709	1137	1328	100	0.15691
112709	1155	1328	100	0.15301
112709	1129	1328	100	1.1902
112709	1214	1328	100	0.14628
112709	1141	1328	100	0.14181
112709	1157	1328	100	0.16923
112709	1205	1328	100	0.58409
112709	1129	1330	100	0.98324
112709	1209	1330	100	0.13246
112709	1213	1330	100	0.13118
112709	1141	1330	100	0.1353
112709	1192	1330	100	0.12403
112709	1135	1330	100	0.12029
112709	1137	1330	100	0.13279
112709	1142	1330	100	0.11789
112709	1205	1332	100	0.85874
112709	1177	1332	100	0.099216
112709	1192	1332	100	0.12079
112709	1137	1332	100	0.1078
112709	1139	1332	100	0.073893
112709	1130	1332	100	0.23753
112709	1136	1332	100	0.13089
112709	1129	1332	100	1.1904
112709	1141	1334	100	0.10044
112709	1129	1334	100	1.2839
112709	1209	1334	100	0.093111
112709	1195	1334	100	0.096657
112709	1193	1334	100	0.11351
112709	1177	1326	100	0.12013
112709	1128	1326	100	0.20899
112709	1134	1326	100	0.12567
112709	1141	1327	100	0.077664
112709	1177	1327	100	0.079734
112709	1195	1327	100	0.093498
112709	1136	1327	100	0.094516
112709	1128	1327	100	0.087133
112709	1218	1327	100	0.090422
112709	1137	1333	100	0.067306
112809	1067	1326	100	2.5221
112809	1105	1326	100	0.18535
112809	1072	1326	100	0.17758
112809	1044	1326	100	0.26859
112809	1047	1326	100	0.18794
112809	1046	1326	100	0.24246
112809	1062	1326	100	0.23881
112809	1029	1326	100	0.16195
112809	1067	1327	100	2.6378
112809	1115	1327	100	0.19733
112809	1105	1327	100	0.17482
112809	1062	1327	100	0.18477
112809	1109	1327	100	0.22158
112809	1104	1327	100	0.11221
112809	1097	1327	100	0.15954
112809	1080	1327	100	0.13123
112809	1105	1329	100	0.11571
112809	1066	1329	100	0.19074
112809	1053	1329	100	0.1753
112809	1107	1329	100	0.15563
112809	1095	1329	100	0.14537
112809	1067	1333	100	2.1493
112809	1086	1333	100	0.097477
112809	1053	1333	100	0.15614
112809	1055	1325	100	0.12745
112809	1070	1325	100	0.13263
112809	1107	1325	100	0.18087
112809	1105	1325	100	0.10505
112809	1071	1325	100	0.20794
112809	1080	1325	100	0.16696
112809	1047	1325	100	0.14451
112809	1031	1325	100	0.11969
112809	1115	1330	100	0.42941
112809	1067	1330	100	2.257
112809	1105	1330	100	0.13896
112809	1036	1330	100	0.22411
112809	1044	1330	100	0.18371
112809	1071	1330	100	0.28382
112809	1038	1330	100	0.30072
112809	1070	1330	100	0.11682
112809	1114	1331	100	0.36003
112809	1067	1331	100	2.5336
112809	1115	1331	100	0.31226
112809	1105	1331	100	0.19458
112809	1115	1332	100	0.21646
112809	1067	1332	100	2.3634
112809	1062	1332	100	0.29659
112809	1028	1332	100	0.15003
112809	1067	1334	100	2.237
112809	1060	1334	100	0.21328
112809	1105	1334	100	0.18546
112809	1109	1334	100	0.16412
112809	1067	1335	100	2.7873
112809	1105	1335	100	0.14426
112809	1044	1335	100	0.19862
112809	1053	1335	100	0.30223
112809	1044	1328	100	1.8644
112809	1067	1328	100	0.45258
112809	1105	1328	100	0.21719
112809	1037	1328	100	0.47063
112809	1053	1328	100	0.64631
112809	1071	1328	100	0.55141
112809	1107	1328	100	0.41679
113009	1466	1308	100	0.20245
113009	1530	1308	100	0.59505
113009	1529	1308	100	0.40089
113009	1461	1308	100	0.63571
113009	1472	1308	100	0.49595
113009	1467	1308	100	0.37133
113009	1462	1308	100	0.41739
113009	1464	1308	100	0.2214
113009	1510	1310	100	0.22098
113009	1478	1310	100	0.28242
113009	1467	1310	100	0.24527
113009	1513	1310	100	0.20394
113009	1503	1310	100	0.22072
113009	1484	1310	100	0.2866
113009	1470	1310	100	0.202
113009	1465	1310	100	0.26576
113009	1502	1311	100	2.26
113009	1503	1311	100	0.22426
113009	1530	1311	100	0.42994
113009	1478	1311	100	0.29486
113009	1521	1311	100	0.21259
113009	1528	1311	100	0.19012
113009	1520	1311	100	0.22619
113009	1484	1311	100	0.18868
113009	1528	1310	100	0.1749
113009	1529	1310	100	0.29981
113009	1474	1310	100	0.32558
113009	1469	1310	100	0.22944
113009	1530	1310	100	0.37902
113009	1533	1310	100	1.6202
113009	1519	1310	100	0.14825
113009	1545	1310	100	0.20722
113009	1530	1306	100	0.60179
113009	1536	1306	100	2.3588
113009	1529	1306	100	0.48846
113009	1528	1306	100	0.19788
113009	1531	1306	100	0.20063
113009	1537	1306	100	0.17116
113009	1528	1304	100	0.14252
113009	1478	1304	100	0.21382
113009	1530	1313	100	0.54326
113009	1529	1313	100	0.31237
113009	1536	1313	100	2.5573
113009	1545	1313	100	0.17798
113009	1533	1307	100	1.0317
113009	1516	1307	100	0.18511
113009	1533	1312	100	1.1966
121009	1447	1326	100	0.23983
121009	1442	1326	100	0.18187
121009	1438	1326	100	0.18503
121009	1431	1326	100	0.20921
121009	1432	1326	100	0.19668
121009	1435	1326	100	0.15944
121009	1410	1326	100	0.13333
121009	1426	1326	100	0.16273
121009	1447	1327	100	0.13391
121009	1445	1327	100	0.24755
121009	1446	1327	100	0.15058
121009	1442	1327	100	0.16037
121009	1431	1327	100	0.14969
121009	1426	1327	100	0.17606
121009	1449	1327	100	0.14831
121009	1432	1327	100	0.15529
121009	1442	1328	100	0.13093
121009	1440	1328	100	0.12698
121009	1447	1328	100	0.17885
121009	1446	1328	100	0.13961
121009	1449	1328	100	0.12538
121009	1400	1328	100	0.12316
121009	1438	1328	100	0.1087
121009	1434	1328	100	0.1412
121009	1426	1330	100	0.16221
121009	1438	1330	100	0.09956
121009	1442	1330	100	0.14294
121009	1407	1330	100	0.30658
121009	1431	1330	100	0.12493
121009	1449	1330	100	0.13677
121009	1447	1330	100	0.10089
121009	1435	1330	100	0.10411
121009	1426	1332	100	0.16376
121009	1431	1332	100	0.14106
121009	1442	1332	100	0.12115
121009	1364	1332	100	0.10496
121009	1434	1332	100	0.12781
121009	1440	1332	100	0.11632
121009	1394	1332	100	0.14272
121009	1367	1332	100	0.10433
121009	1447	1333	100	0.14302
121009	1442	1333	100	0.12355
121009	1422	1333	100	0.15035
121009	1400	1333	100	0.14998
121009	1364	1333	100	0.099099
121009	1438	1333	100	0.15026
121009	1382	1333	100	0.1072
121009	1432	1333	100	0.16997
121009	1442	1335	100	0.12736
121009	1432	1335	100	0.17859
121009	1400	1335	100	0.15402
121009	1447	1335	100	0.097359
121009	1440	1335	100	0.13584
121009	1422	1335	100	0.1316
121009	1438	1334	100	0.14476
121009	1442	1334	100	0.13558
121009	1447	1331	100	0.1403
121009	1432	1331	100	0.15789
121009	1431	1331	100	0.18488
121009	1195	1339	100	0.075096
121009	1187	1339	100	0.15161
121009	1227	1339	100	0.15015
121009	1407	1329	100	0.35841
121209	1183	1337	100	1.7863
121209	1185	1337	100	0.060759
121209	1135	1337	100	0.08694
121209	1149	1337	100	0.071359
121209	1164	1337	100	0.089399
121209	1134	1337	100	0.051101
121209	1142	1337	100	0.078301
121209	1163	1337	100	0.079068
121209	1134	1341	100	0.083564
121209	1142	1341	100	0.0658
121209	1133	1341	100	0.099921
121209	1143	1341	100	0.087317
121209	1135	1341	100	0.099055
121209	1137	1341	100	0.097606
121209	1149	1341	100	0.07715
121209	1132	1341	100	0.10423
121209	1161	1344	100	0.054331
121209	1225	1344	100	0.11153
121209	1170	1344	100	0.053113
121209	1164	1344	100	0.062427
121209	1199	1344	100	0.067181
121209	1217	1344	100	0.064584
121209	1228	1344	100	0.061195
121209	1181	1344	100	0.11023
121209	1170	1342	100	0.06274
121209	1164	1342	100	0.071077
121209	1135	1342	100	0.077759
121209	1149	1342	100	0.061224
121209	1066	1340	100	0.11777
121209	1047	1340	100	0.10981
121209	1089	1340	100	0.1379
121209	1115	1340	100	0.46848
121209	1067	1340	100	2.968
121209	1098	1340	100	0.21681
121209	1030	1340	100	0.085021
121209	1225	1343	100	0.1058
121209	1181	1343	100	0.12318
121209	1137	1343	100	0.11462
121209	1130	1343	100	0.10576
121209	1207	1343	100	0.14786
121209	1115	1342	100	2.0109
121209	1067	1342	100	3.2391
121209	1062	1342	100	0.1158
121209	1073	1342	100	0.19142
121209	1098	1342	100	0.1717
121209	1108	1342	100	0.074265
121209	1195	1345	100	0.069483
121409	1530	1326	100	0.97222
121409	1528	1326	100	1.137
121409	1529	1326	100	1.5393
121409	1531	1326	100	0.92641
121409	1536	1326	100	2.8354
121409	1463	1326	100	0.58421
121409	1482	1326	100	0.43003
121409	1505	1326	100	0.34568
121409	1530	1327	100	0.41293
121409	1536	1327	100	1.5514
121409	1529	1327	100	0.50945
121409	1528	1327	100	0.28273
121409	1531	1327	100	0.23974
121409	1475	1327	100	0.31378
121409	1474	1327	100	0.35553
121409	1467	1327	100	0.26585
121409	1530	1330	100	0.38898
121409	1536	1330	100	1.1851
121409	1467	1330	100	0.24354
121409	1474	1330	100	0.41948
121409	1482	1330	100	0.27146
121409	1496	1330	100	0.33615
121409	1529	1330	100	0.29263
121409	1463	1330	100	0.29385
121409	1536	1331	100	1.0868
121409	1496	1331	100	0.1619
121409	1495	1331	100	0.2158
121409	1545	1331	100	0.25425
121409	1465	1331	100	0.18918
121409	1528	1331	100	0.14465
121409	1464	1331	100	0.17866
121409	1474	1331	100	0.41793
121409	1536	1332	100	1.0072
121409	1530	1332	100	0.31409
121409	1529	1332	100	0.42515
121409	1528	1332	100	0.27727
121409	1496	1332	100	0.29133
121409	1495	1332	100	0.31385
121409	1482	1332	100	0.24741
121409	1545	1332	100	0.3279
121409	1530	1335	100	0.44457
121409	1529	1335	100	0.34478
121409	1536	1335	100	1.1525
121409	1528	1335	100	0.31076
121409	1531	1335	100	0.18576
121409	1496	1335	100	0.090735
121409	1522	1335	100	0.7144
121409	1482	1325	100	0.70255
121409	1530	1328	100	0.34967
121409	1536	1328	100	1.0012
121409	1529	1328	100	0.30476
121409	1531	1328	100	0.2185
121409	1499	1328	100	0.2904
121409	1536	1334	100	1.031
121409	1496	1334	100	0.27338
121409	1485	1334	100	0.24821
121409	1536	1333	100	0.90821
121409	1530	1333	100	0.57815
121409	1529	1333	100	0.57781
121409	1496	1333	100	0.17181
121409	1115	1339	100	0.72284
121409	1067	1339	100	1.0085
121409	1072	1339	100	0.12342
121609	1048	1292	100	0.78462
121609	1448	1292	100	0.276
121609	1425	1292	100	0.35849
121609	1408	1292	100	0.68328
121609	1437	1292	100	0.42591
121609	1048	1300	100	0.84314
121609	1425	1300	100	0.41767
121609	1415	1300	100	0.55256
121609	1367	1296	100	0.28292
121609	1048	1296	100	0.80386
121609	1372	1296	100	0.52365
121609	1412	1296	100	0.19545
121609	1415	1296	100	0.48699
121609	1048	1297	100	0.53319
121609	1372	1297	100	0.46687
121609	1415	1297	100	0.39224
121609	1448	1298	100	0.16045
121609	1048	1298	100	0.45566
121609	1363	1298	100	0.32014
121609	1425	1298	100	0.36975
121609	1406	1298	100	0.38373
121609	1367	1298	100	0.21148
121609	1372	1298	100	0.39244
121609	1412	1298	100	0.19279
121609	1425	1302	100	0.4083
121609	1048	1302	100	0.50401
121609	1402	1302	100	0.29562
121609	1367	1302	100	0.17923
121609	1410	1302	100	0.13566
121609	1411	1302	100	0.28248
121609	1387	1302	100	0.21847
121609	1408	1302	100	0.33405
121609	1425	1294	100	0.28242
121609	1412	1294	100	0.13946
121609	1419	1294	100	0.13348
121609	1367	1294	100	0.11488
121609	1437	1294	100	0.20331
121609	1408	1294	100	0.5771
121609	1048	1294	100	0.53555
121609	1443	1294	100	0.53235
121609	1448	1295	100	0.18182
121609	1425	1295	100	0.22713
121609	1372	1295	100	0.42776
121609	1367	1295	100	0.2719
121609	1406	1295	100	0.56647
121609	1048	1295	100	0.47179
121609	1438	1295	100	0.21138
121609	1387	1295	100	0.25481
121609	1404	1299	100	0.90347
121609	1448	1299	100	0.18789
121609	1418	1299	100	0.54959
121609	1407	1299	100	0.63201
121609	1442	1299	100	0.24349
121609	1402	1299	100	0.42617
121609	1424	1299	100	0.19334
121609	1425	1299	100	0.40845
121609	1404	1301	100	0.58624
121609	1407	1301	100	0.62835
121609	1048	1301	100	0.57292
121609	1363	1301	100	0.34733
121609	1367	1301	100	0.18148
121609	1425	1301	100	0.34286
121609	1425	1293	100	0.30124
122609	1098	1337	100	0.17769
122609	1036	1337	100	0.15694
122609	1034	1337	100	0.41509
122609	1047	1337	100	0.11285
122609	1046	1337	100	0.1226
122609	1045	1337	100	0.14339
122609	1072	1337	100	0.11937
122609	1080	1337	100	0.081952
122609	1294	1337	100	0.19706
122609	1282	1337	100	0.61516
122609	1270	1337	100	0.62857
122609	1251	1337	100	0.12405
122609	1271	1337	100	0.14025
122609	1316	1337	100	0.056323
122609	1287	1337	100	0.29182
122609	1288	1337	100	0.16508
122609	1287	1341	100	0.29459
122609	1285	1341	100	0.1244
122609	1315	1341	100	0.28609
122609	1299	1341	100	0.63005
122609	1278	1341	100	0.14463
122609	1248	1341	100	0.13836
122609	1294	1341	100	0.33162
122609	1276	1341	100	0.15814
122609	1030	1341	100	0.23367
122609	1109	1341	100	0.23607
122609	1029	1341	100	0.39123
122609	1028	1341	100	0.49312
122609	1031	1341	100	0.35997
122609	1036	1341	100	0.39903
122609	1108	1341	100	0.1796
122609	1080	1341	100	0.2002
